winner,weight_class,is_title_bout,gender,total_rounds,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff
0,10,0,1,3.0,27,16,43.0,185.42,92.99,0,3.31,3.71,0.48,0.47,0.42,0.59,1.0,1.96,17,9,40.0,187.96,83.91,0,2.65,2.58,0.47,0.54,0.54,0.62,1.2,3.55,10,7,3.0,-2.5400000000000205,9.079999999999998,0.6600000000000001,1.13,0.01,-0.07,-0.12,-0.03,-0.1999999999999999,-1.59
1,0,0,0,3.0,13,6,34.0,154.94,52.16,0,4.74,3.59,0.48,0.14,0.61,0.61,0.1,0.66,9,5,42.0,165.1,52.16,0,1.94,2.11,0.44,0.31,0.55,0.7,0.0,1.72,4,1,-8.0,-10.159999999999997,0.0,2.8000000000000003,1.48,0.0399999999999999,-0.1699999999999999,0.0599999999999999,-0.0899999999999999,0.1,-1.06
1,6,0,1,3.0,13,7,44.0,175.26,70.31,0,1.92,2.64,0.32,0.47,0.66,0.81,0.7,2.91,10,7,32.0,170.18,61.23,1,3.26,3.63,0.44,0.16,0.53,0.3,0.0,0.5,3,0,12.0,5.079999999999984,9.080000000000004,-1.34,-0.9899999999999998,-0.12,0.3099999999999999,0.13,0.51,0.7,2.41
0,7,0,1,5.0,18,7,36.0,185.42,77.11,1,1.87,1.7,0.4,0.5,0.54,0.6,1.0,3.33,18,8,31.0,175.26,77.11,0,3.88,3.6,0.42,0.43,0.5,0.75,0.8,3.18,0,-1,5.0,10.159999999999997,0.0,-2.01,-1.9,-0.0199999999999999,0.07,0.04,-0.15,0.1999999999999999,0.1499999999999999
1,9,0,1,3.0,21,13,43.0,182.88,83.91,0,2.93,2.9,0.5,0.34,0.57,0.59,0.8,1.45,18,8,40.0,175.26,83.91,1,3.49,3.99,0.45,0.46,0.53,0.63,0.3,3.83,3,5,3.0,7.620000000000003,0.0,-0.56,-1.0900000000000003,0.0499999999999999,-0.12,0.0399999999999999,-0.04,0.5,-2.38
1,0,0,0,3.0,14,10,39.0,162.56,52.16,0,3.84,5.19,0.37,0.28,0.48,0.75,0.8,1.08,7,4,35.0,165.1,56.7,0,4.51,4.59,0.48,0.33,0.57,0.5,0.1,0.87,7,6,4.0,-2.539999999999992,-4.540000000000006,-0.6699999999999999,0.6000000000000005,-0.1099999999999999,-0.0499999999999999,-0.0899999999999999,0.25,0.7000000000000001,0.21
0,10,0,1,3.0,14,6,45.0,190.5,92.99,0,3.78,3.29,0.41,0.0,0.46,0.0,0.0,0.0,12,4,34.0,193.04,92.99,1,4.75,3.77,0.5,0.28,0.48,0.8,0.4,0.36,2,2,11.0,-2.539999999999992,0.0,-0.9700000000000002,-0.48,-0.09,-0.28,-0.0199999999999999,-0.8,-0.4,-0.36
1,8,0,1,3.0,33,15,40.0,187.96,77.11,0,5.1,3.65,0.49,0.42,0.6,0.65,0.2,1.16,15,6,36.0,175.26,77.11,0,1.81,3.03,0.31,0.52,0.59,0.66,0.1,3.72,18,9,4.0,12.700000000000015,0.0,3.29,0.6200000000000001,0.18,-0.1,0.01,-0.01,0.1,-2.5600000000000005
0,6,0,1,3.0,16,14,45.0,175.26,70.31,0,2.76,3.2,0.48,0.55,0.56,0.74,0.5,1.19,23,11,45.0,167.64,65.77,0,3.87,2.67,0.32,0.32,0.65,0.65,0.3,0.87,-7,3,0.0,7.620000000000003,4.540000000000006,-1.1100000000000003,0.5300000000000002,0.1599999999999999,0.23,-0.0899999999999999,0.0899999999999999,0.2,0.3199999999999999
1,7,0,1,3.0,38,21,42.0,170.18,70.31,0,2.64,3.01,0.33,0.36,0.61,0.67,0.6,3.13,16,6,35.0,177.8,77.11,1,2.33,2.82,0.42,0.42,0.47,0.81,1.0,1.02,22,15,7.0,-7.620000000000003,-6.799999999999997,0.31,0.1899999999999999,-0.0899999999999999,-0.06,0.14,-0.14,-0.4,2.11
0,9,0,1,3.0,12,5,45.0,185.42,83.91,0,2.98,2.95,0.45,0.55,0.58,0.5,0.2,0.95,19,7,30.0,182.88,83.91,1,4.56,4.24,0.45,0.45,0.56,0.69,0.5,1.66,-7,-2,15.0,2.539999999999992,0.0,-1.5799999999999996,-1.29,0.0,0.1,0.0199999999999999,-0.1899999999999999,-0.3,-0.71
1,0,0,0,3.0,20,7,36.0,154.94,52.16,0,2.16,2.69,0.4,0.35,0.55,0.47,0.3,3.22,11,6,32.0,170.18,56.7,0,4.42,4.89,0.33,0.24,0.51,0.42,0.6,0.7,9,1,4.0,-15.240000000000007,-4.540000000000006,-2.26,-2.2,0.07,0.1099999999999999,0.04,0.0499999999999999,-0.3,2.5200000000000005
0,7,0,1,3.0,9,4,36.0,182.88,70.31,0,2.88,3.67,0.41,0.0,0.51,0.0,0.6,0.0,13,4,36.0,177.8,70.31,1,2.05,4.21,0.44,0.5,0.39,0.47,0.7,0.35,-4,0,0.0,5.079999999999984,0.0,0.8300000000000001,-0.54,-0.03,-0.5,0.12,-0.47,-0.0999999999999999,-0.35
1,6,0,1,3.0,20,6,35.0,175.26,70.31,0,5.39,3.4,0.57,0.4,0.57,0.62,0.0,1.95,8,3,39.0,177.8,70.31,0,2.91,5.98,0.29,0.0,0.48,0.36,0.0,0.0,12,3,-4.0,-2.5400000000000205,0.0,2.4799999999999995,-2.5800000000000005,0.2799999999999999,0.4,0.0899999999999999,0.26,0.0,1.95
1,7,0,1,3.0,17,6,34.0,182.88,77.11,0,2.68,2.59,0.37,0.27,0.58,0.68,1.0,0.71,22,6,34.0,177.8,70.31,0,3.95,2.66,0.38,0.45,0.61,0.72,0.2,1.7,-5,0,0.0,5.079999999999984,6.799999999999997,-1.27,-0.0700000000000002,-0.01,-0.18,-0.03,-0.0399999999999999,0.8,-0.99
0,10,0,1,3.0,4,8,39.0,187.96,92.99,0,3.22,3.54,0.54,0.0,0.54,0.87,1.0,0.0,15,8,33.0,182.88,92.99,2,2.81,3.84,0.46,0.2,0.49,0.5,0.0,1.41,-11,0,6.0,5.0800000000000125,0.0,0.4100000000000001,-0.2999999999999998,0.08,-0.2,0.05,0.37,1.0,-1.41
1,2,0,0,5.0,15,6,42.0,172.72,61.23,1,3.21,2.79,0.4,0.3,0.56,0.78,0.1,0.9,11,6,40.0,165.1,61.23,0,4.37,4.93,0.43,0.18,0.56,0.85,0.0,0.39,4,0,2.0,7.620000000000003,0.0,-1.16,-2.14,-0.0299999999999999,0.12,0.0,-0.0699999999999999,0.1,0.51
0,11,0,1,3.0,34,23,45.0,190.5,108.86,0,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,25,8,38.0,190.5,112.94,0,3.6,3.35,0.48,0.33,0.55,0.79,0.1,1.43,9,15,7.0,0.0,-4.079999999999998,0.1799999999999997,-0.1499999999999999,-0.0299999999999999,0.0299999999999999,0.0199999999999999,-0.03,0.1,-1.0499999999999998
0,8,0,1,3.0,22,4,42.0,187.96,77.11,1,2.12,1.89,0.49,0.43,0.58,0.71,0.6,2.93,17,4,36.0,180.34,77.11,0,3.88,2.98,0.38,0.44,0.55,0.67,0.2,3.79,5,0,6.0,7.620000000000003,0.0,-1.7599999999999998,-1.09,0.1099999999999999,-0.01,0.0299999999999999,0.0399999999999999,0.3999999999999999,-0.8599999999999999
0,8,0,1,3.0,16,7,37.0,177.8,77.11,2,4.05,3.06,0.47,0.36,0.62,0.84,0.1,0.52,32,16,39.0,172.72,70.31,1,3.48,3.21,0.47,0.35,0.6,0.55,0.6,1.95,-16,-9,-2.0,5.0800000000000125,6.799999999999997,0.5699999999999998,-0.1499999999999999,0.0,0.01,0.02,0.2899999999999999,-0.5,-1.43
0,7,0,1,3.0,35,14,45.0,170.18,70.31,1,3.81,3.52,0.41,0.65,0.6,0.63,0.8,1.23,10,5,39.0,180.34,70.31,0,3.0,3.74,0.4,0.33,0.6,0.5,1.0,0.42,25,9,6.0,-10.159999999999997,0.0,0.81,-0.2200000000000002,0.0099999999999999,0.32,0.0,0.13,-0.1999999999999999,0.81
0,11,0,1,3.0,9,4,38.0,182.88,112.04,0,3.35,5.82,0.39,0.62,0.35,1.0,0.9,4.41,13,10,40.0,195.58,113.4,1,3.05,3.33,0.39,0.28,0.54,0.7,0.1,0.29,-4,-6,-2.0,-12.700000000000015,-1.3599999999999994,0.3000000000000002,2.49,0.0,0.3399999999999999,-0.19,0.3,0.8,4.12
1,6,0,1,3.0,21,14,35.0,177.8,65.77,1,4.16,2.93,0.5,0.68,0.63,0.64,0.7,0.56,9,7,33.0,172.72,65.77,0,3.04,4.47,0.37,0.2,0.52,0.68,0.0,0.3,12,7,2.0,5.0800000000000125,0.0,1.12,-1.5399999999999996,0.13,0.48,0.1099999999999999,-0.04,0.7,0.26
0,4,0,1,3.0,11,5,31.0,170.18,56.7,1,3.56,2.16,0.51,0.63,0.55,0.82,0.5,3.42,21,6,34.0,177.8,56.7,1,2.16,2.5,0.41,0.43,0.5,0.41,1.2,3.03,-10,-1,-3.0,-7.620000000000003,0.0,1.4,-0.3399999999999998,0.1,0.2,0.05,0.41,-0.7,0.3900000000000001
1,8,0,1,3.0,19,8,36.0,182.88,77.11,0,4.46,3.84,0.42,0.41,0.57,0.6,0.0,1.25,22,10,34.0,177.8,70.31,0,6.56,7.44,0.46,0.31,0.51,0.73,0.0,1.11,-3,-2,2.0,5.079999999999984,6.799999999999997,-2.1,-3.6000000000000005,-0.04,0.0999999999999999,0.0599999999999999,-0.13,0.0,0.1399999999999999
0,5,0,1,3.0,9,2,34.0,165.1,61.23,2,3.29,3.45,0.41,1.0,0.47,0.26,0.0,0.78,15,8,37.0,170.18,61.23,0,1.75,1.68,0.4,0.45,0.53,0.52,0.8,2.11,-6,-6,-3.0,-5.0800000000000125,0.0,1.54,1.7700000000000002,0.0099999999999999,0.55,-0.06,-0.26,-0.8,-1.3299999999999998
1,4,0,1,3.0,11,1,26.0,175.26,56.7,0,3.67,3.37,0.35,0.0,0.6,0.6,2.5,0.0,6,2,27.0,165.1,56.7,1,1.74,3.93,0.37,0.33,0.44,0.66,0.0,1.37,5,-1,-1.0,10.159999999999997,0.0,1.93,-0.56,-0.02,-0.33,0.1599999999999999,-0.06,2.5,-1.37
0,2,0,0,3.0,9,7,34.0,170.18,56.7,0,5.37,5.41,0.36,0.0,0.56,0.5,0.1,0.0,14,9,29.0,172.72,61.23,0,3.68,3.83,0.37,0.27,0.51,0.66,0.7,0.55,-5,-2,5.0,-2.539999999999992,-4.529999999999994,1.69,1.58,-0.01,-0.27,0.05,-0.16,-0.6,-0.55
0,11,0,1,5.0,27,12,39.0,190.5,117.93,0,2.43,2.48,0.5,0.26,0.4,0.53,0.0,0.53,13,14,50.0,177.8,120.2,0,2.81,2.9,0.43,0.55,0.51,0.64,0.2,0.51,14,-2,-11.0,12.699999999999989,-2.269999999999996,-0.3799999999999999,-0.4199999999999999,0.07,-0.29,-0.1099999999999999,-0.1099999999999999,-0.2,0.02
1,9,0,1,3.0,23,9,40.0,185.42,83.91,1,3.51,3.05,0.47,0.33,0.51,0.85,0.6,3.14,13,4,46.0,182.88,83.91,1,3.62,4.64,0.38,0.34,0.61,0.78,0.3,1.86,10,5,-6.0,2.539999999999992,0.0,-0.1100000000000003,-1.59,0.0899999999999999,-0.01,-0.0999999999999999,0.0699999999999999,0.3,1.28
1,7,0,1,3.0,23,12,34.0,182.88,70.31,2,5.08,4.76,0.48,0.34,0.51,0.8,0.4,0.79,20,16,39.0,172.72,70.31,0,3.68,4.09,0.4,0.35,0.62,0.75,0.0,0.74,3,-4,-5.0,10.159999999999997,0.0,1.4,0.6699999999999999,0.0799999999999999,-0.0099999999999999,-0.1099999999999999,0.05,0.4,0.05
1,10,0,1,3.0,17,10,30.0,185.42,92.99,1,4.44,3.43,0.43,0.57,0.47,0.76,0.0,4.17,14,5,34.0,190.5,92.99,0,3.89,5.28,0.6,0.14,0.4,0.22,0.2,0.25,3,5,-4.0,-5.0800000000000125,0.0,0.5500000000000003,-1.85,-0.1699999999999999,0.4299999999999999,0.0699999999999999,0.54,-0.2,3.92
0,4,0,1,3.0,21,13,37.0,170.18,56.7,1,3.39,2.66,0.44,0.47,0.56,0.59,1.0,3.73,16,8,35.0,165.1,56.7,2,3.51,3.01,0.4,0.33,0.59,0.63,1.0,0.25,5,5,2.0,5.0800000000000125,0.0,-0.1199999999999996,-0.3499999999999996,0.0399999999999999,0.1399999999999999,-0.0299999999999999,-0.04,0.0,3.48
1,6,0,1,3.0,26,4,35.0,167.64,65.77,0,6.16,3.44,0.56,0.37,0.58,0.7,0.2,1.78,18,10,42.0,170.18,70.31,0,3.36,3.5,0.4,0.5,0.54,0.58,0.1,1.36,8,-6,-7.0,-2.5400000000000205,-4.540000000000006,2.8000000000000003,-0.06,0.16,-0.13,0.0399999999999999,0.12,0.1,0.4199999999999999
0,7,0,1,3.0,17,12,39.0,177.8,70.31,0,3.66,4.86,0.38,0.27,0.5,0.53,0.7,0.68,14,3,41.0,177.8,70.31,0,3.56,2.5,0.47,0.54,0.58,0.23,0.2,3.0,3,9,-2.0,0.0,0.0,0.1,2.3600000000000003,-0.0899999999999999,-0.27,-0.0799999999999999,0.3,0.4999999999999999,-2.32
1,8,0,1,3.0,13,5,36.0,180.34,77.11,0,2.93,3.17,0.43,1.0,0.58,0.86,0.0,0.25,14,9,36.0,177.8,77.11,0,2.32,2.42,0.49,0.42,0.5,0.76,0.0,2.95,-1,-4,0.0,2.539999999999992,0.0,0.6100000000000003,0.75,-0.06,0.5800000000000001,0.0799999999999999,0.0999999999999999,0.0,-2.7
1,4,0,1,3.0,19,7,40.0,167.64,56.7,0,2.57,2.55,0.43,0.23,0.56,0.44,1.1,0.62,13,3,38.0,167.64,56.7,1,1.95,3.66,0.43,0.16,0.43,0.33,0.0,0.54,6,4,2.0,0.0,0.0,0.6199999999999999,-1.1100000000000003,0.0,0.07,0.13,0.1099999999999999,1.1,0.0799999999999999
0,8,0,1,3.0,18,7,42.0,177.8,77.11,0,1.87,3.92,0.44,0.2,0.41,0.28,0.3,1.59,17,7,37.0,180.34,77.11,0,2.63,2.73,0.36,0.29,0.58,0.57,0.4,0.97,1,0,5.0,-2.539999999999992,0.0,-0.7599999999999998,1.19,0.08,-0.0899999999999999,-0.1699999999999999,-0.2899999999999999,-0.1,0.6200000000000001
1,0,0,0,3.0,13,6,31.0,165.1,56.7,1,4.05,4.53,0.46,0.25,0.6,0.66,0.0,0.71,5,2,26.0,165.1,52.16,0,6.23,7.77,0.31,0.0,0.55,0.0,0.0,0.0,8,4,5.0,0.0,4.540000000000006,-2.1800000000000006,-3.2399999999999998,0.15,0.25,0.0499999999999999,0.66,0.0,0.71
0,6,1,1,5.0,31,8,37.0,170.18,61.23,0,3.57,3.74,0.46,0.54,0.6,0.91,0.1,0.49,25,7,32.0,180.34,65.77,0,7.17,4.75,0.47,0.53,0.59,0.84,0.3,0.27,6,1,5.0,-10.159999999999997,-4.539999999999999,-3.6,-1.0099999999999998,-0.0099999999999999,0.01,0.01,0.07,-0.1999999999999999,0.2199999999999999
1,0,0,0,3.0,18,5,35.0,162.56,52.16,0,3.31,4.57,0.41,0.42,0.57,0.58,0.7,3.03,16,7,38.0,160.02,52.16,0,5.92,5.55,0.43,0.26,0.59,0.74,0.2,0.36,2,-2,-3.0,2.539999999999992,0.0,-2.61,-0.9799999999999996,-0.02,0.1599999999999999,-0.02,-0.16,0.4999999999999999,2.67
1,9,0,1,3.0,26,14,46.0,182.88,83.91,1,1.59,2.83,0.46,0.6,0.5,0.53,0.6,1.02,35,19,44.0,182.88,83.91,0,2.71,2.32,0.49,0.51,0.55,0.7,0.8,1.87,-9,-5,2.0,0.0,0.0,-1.12,0.5100000000000002,-0.0299999999999999,0.0899999999999999,-0.05,-0.1699999999999999,-0.2,-0.8500000000000001
1,9,0,1,3.0,14,3,32.0,185.42,83.91,0,6.2,6.38,0.58,0.75,0.47,0.8,0.0,0.45,6,4,36.0,180.34,83.91,2,2.45,2.7,0.48,0.33,0.55,0.37,0.0,0.94,8,-1,-4.0,5.079999999999984,0.0,3.75,3.68,0.0999999999999999,0.42,-0.08,0.43,0.0,-0.4899999999999999
0,8,0,1,3.0,19,9,39.0,182.88,77.11,0,2.5,4.18,0.48,0.35,0.49,0.56,1.4,0.85,15,8,36.0,177.8,70.31,0,4.36,5.67,0.37,0.5,0.47,0.73,0.7,0.33,4,1,3.0,5.079999999999984,6.799999999999997,-1.8600000000000003,-1.4900000000000002,0.1099999999999999,-0.15,0.02,-0.1699999999999999,0.7,0.52
1,5,0,1,3.0,28,10,41.0,165.1,61.23,0,3.22,2.5,0.42,0.39,0.66,0.78,0.2,1.65,23,10,35.0,167.64,61.23,0,3.37,4.53,0.4,0.41,0.54,0.46,0.3,0.87,5,0,6.0,-2.539999999999992,0.0,-0.1499999999999999,-2.03,0.0199999999999999,-0.0199999999999999,0.12,0.32,-0.0999999999999999,0.7799999999999999
1,9,0,1,3.0,11,5,34.0,187.96,83.91,0,1.95,2.14,0.42,0.39,0.52,0.53,0.8,3.42,12,6,37.0,185.42,83.91,0,3.71,5.72,0.45,0.2,0.55,0.75,1.0,1.31,-1,-1,-3.0,2.5400000000000205,0.0,-1.76,-3.58,-0.03,0.19,-0.03,-0.2199999999999999,-0.1999999999999999,2.11
0,5,0,1,3.0,28,13,45.0,170.18,61.23,0,2.95,3.22,0.39,0.2,0.63,0.58,0.4,0.22,10,4,37.0,170.18,61.23,1,3.13,3.73,0.5,0.6,0.55,0.71,1.3,3.32,18,9,8.0,0.0,0.0,-0.1799999999999997,-0.5099999999999998,-0.1099999999999999,-0.3999999999999999,0.0799999999999999,-0.13,-0.9,-3.1
0,5,0,1,3.0,35,10,43.0,175.26,61.23,1,2.72,2.79,0.45,0.62,0.49,0.6,0.8,1.44,24,15,37.0,167.64,61.23,2,3.39,4.64,0.41,0.41,0.54,0.6,0.7,1.74,11,-5,6.0,7.620000000000003,0.0,-0.6699999999999999,-1.85,0.04,0.21,-0.05,0.0,0.1,-0.3
1,0,0,0,3.0,13,2,30.0,154.94,52.16,0,2.7,4.48,0.3,1.0,0.58,0.28,0.2,0.25,4,3,35.0,154.94,52.16,0,4.51,4.0,0.51,0.21,0.65,0.5,0.0,1.0,9,-1,-5.0,0.0,0.0,-1.81,0.4800000000000004,-0.21,0.79,-0.07,-0.2199999999999999,0.2,-0.75
1,8,0,1,3.0,15,3,30.0,182.88,77.11,0,4.16,3.19,0.47,0.12,0.62,0.85,0.3,0.32,29,11,40.0,177.8,77.11,0,3.19,6.65,0.26,0.0,0.49,1.0,0.0,0.0,-14,-8,-10.0,5.079999999999984,0.0,0.9700000000000002,-3.4600000000000004,0.2099999999999999,0.12,0.13,-0.15,0.3,0.32
0,4,0,1,3.0,8,6,37.0,172.72,56.7,0,2.07,1.93,0.37,0.5,0.63,0.46,0.2,0.7,22,3,36.0,165.1,61.23,0,3.08,3.46,0.55,0.44,0.51,0.58,1.6,1.65,-14,3,1.0,7.620000000000003,-4.529999999999994,-1.0100000000000002,-1.53,-0.18,0.06,0.12,-0.1199999999999999,-1.4,-0.95
1,10,0,1,5.0,18,8,37.0,195.58,92.99,0,4.03,3.53,0.4,0.39,0.51,0.83,0.4,1.53,33,9,44.0,187.96,92.99,0,3.73,4.43,0.49,0.33,0.51,0.6,0.9,2.11,-15,-1,-7.0,7.620000000000003,0.0,0.3000000000000002,-0.8999999999999999,-0.0899999999999999,0.06,0.0,0.2299999999999999,-0.5,-0.5799999999999998
1,10,0,1,3.0,19,7,34.0,187.96,92.99,0,4.59,3.92,0.47,0.33,0.55,0.8,0.1,0.57,15,9,37.0,190.5,92.99,0,3.86,3.06,0.51,0.39,0.57,0.76,1.7,4.15,4,-2,-3.0,-2.539999999999992,0.0,0.73,0.8599999999999999,-0.04,-0.06,-0.0199999999999999,0.04,-1.6,-3.5800000000000005
1,8,0,1,3.0,17,7,37.0,182.88,77.11,1,2.14,2.9,0.4,0.32,0.58,0.77,0.5,1.53,22,13,40.0,187.96,77.11,0,3.23,3.58,0.5,0.4,0.51,0.66,1.3,0.2,-5,-6,-3.0,-5.0800000000000125,0.0,-1.09,-0.6800000000000002,-0.0999999999999999,-0.08,0.0699999999999999,0.1099999999999999,-0.8,1.33
0,8,0,1,3.0,12,6,38.0,177.8,83.91,0,3.37,3.99,0.48,0.38,0.55,0.5,0.2,0.89,21,6,36.0,182.88,83.91,0,2.97,2.84,0.34,0.45,0.55,0.65,0.2,2.58,-9,0,2.0,-5.079999999999984,0.0,0.3999999999999999,1.1500000000000004,0.1399999999999999,-0.07,0.0,-0.15,0.0,-1.69
0,8,0,1,3.0,7,2,32.0,182.88,77.11,2,2.38,3.55,0.36,0.16,0.37,0.0,0.0,0.87,15,7,42.0,185.42,77.11,0,3.66,2.62,0.51,0.76,0.66,0.73,0.0,1.94,-8,-5,-10.0,-2.539999999999992,0.0,-1.2800000000000002,0.9299999999999996,-0.15,-0.6,-0.29,-0.73,0.0,-1.0699999999999998
1,9,0,1,3.0,24,8,35.0,185.42,83.91,0,5.09,3.69,0.44,0.3,0.56,0.8,0.4,1.53,7,4,33.0,193.04,83.91,0,4.12,4.65,0.43,0.0,0.47,0.5,0.5,0.0,17,4,2.0,-7.620000000000003,0.0,0.9699999999999998,-0.9600000000000004,0.01,0.3,0.09,0.3,-0.0999999999999999,1.53
1,5,0,1,3.0,20,9,37.0,167.64,61.23,0,5.32,6.23,0.43,0.18,0.56,0.82,0.5,0.51,10,6,34.0,165.1,61.23,0,1.86,3.1,0.36,0.35,0.52,0.43,0.6,2.64,10,3,3.0,2.539999999999992,0.0,3.46,3.1300000000000003,0.07,-0.1699999999999999,0.04,0.3899999999999999,-0.0999999999999999,-2.13
1,9,0,1,3.0,15,10,43.0,190.5,83.91,0,3.29,3.31,0.55,0.32,0.51,0.6,0.7,1.7,24,13,37.0,187.96,83.91,0,3.57,2.96,0.44,0.19,0.56,0.57,0.5,0.27,-9,-3,6.0,2.539999999999992,0.0,-0.2799999999999998,0.3500000000000001,0.11,0.13,-0.05,0.03,0.1999999999999999,1.43
0,7,0,1,3.0,14,6,45.0,180.34,70.31,0,2.51,3.31,0.46,0.33,0.66,0.89,0.5,3.17,13,5,35.0,172.72,70.31,1,3.61,4.51,0.41,0.6,0.54,0.64,0.7,0.45,1,1,10.0,7.620000000000003,0.0,-1.1,-1.1999999999999995,0.05,-0.2699999999999999,0.12,0.25,-0.1999999999999999,2.72
0,8,0,1,3.0,13,5,37.0,182.88,77.11,0,3.56,3.8,0.35,0.19,0.57,0.82,0.2,1.16,15,6,35.0,182.88,77.11,1,2.18,2.31,0.34,0.25,0.57,0.55,0.5,0.67,-2,-1,2.0,0.0,0.0,1.38,1.4899999999999998,0.0099999999999999,-0.06,0.0,0.2699999999999999,-0.3,0.4899999999999999
1,8,0,1,3.0,18,5,31.0,182.88,83.91,1,2.3,3.31,0.46,0.46,0.56,0.69,0.0,0.55,16,6,31.0,182.88,70.31,0,3.53,3.59,0.37,0.0,0.58,0.5,0.3,0.0,2,-1,0.0,0.0,13.599999999999994,-1.23,-0.2799999999999998,0.09,0.46,-0.0199999999999999,0.1899999999999999,-0.3,0.55
0,7,0,1,3.0,23,7,32.0,175.26,70.31,0,1.41,2.02,0.34,0.46,0.47,0.37,1.3,2.46,14,7,37.0,175.26,70.31,0,3.36,3.26,0.48,0.55,0.62,0.34,0.2,0.78,9,0,-5.0,0.0,0.0,-1.95,-1.2399999999999998,-0.1399999999999999,-0.09,-0.15,0.0299999999999999,1.1,1.68
1,11,1,1,5.0,20,4,41.0,193.04,108.86,0,4.82,3.82,0.53,0.34,0.54,0.68,0.0,1.86,21,9,40.0,193.04,107.95,0,4.49,3.33,0.47,0.5,0.56,0.81,0.1,0.3,-1,-5,1.0,0.0,0.9099999999999966,0.33,0.4899999999999997,0.06,-0.1599999999999999,-0.02,-0.13,-0.1,1.56
1,0,1,0,5.0,16,5,36.0,167.64,52.16,0,6.28,3.25,0.48,0.62,0.62,0.8,0.1,0.27,25,12,32.0,154.94,52.16,0,6.67,5.36,0.5,0.54,0.54,0.72,0.4,2.45,-9,-7,4.0,12.699999999999989,0.0,-0.3899999999999997,-2.1100000000000003,-0.02,0.0799999999999999,0.0799999999999999,0.08,-0.3,-2.18
1,8,0,1,3.0,28,11,46.0,185.42,77.11,1,1.8,2.07,0.43,0.24,0.63,0.61,1.0,2.49,35,17,39.0,180.34,77.11,0,4.05,3.05,0.47,0.59,0.64,0.72,0.3,1.38,-7,-6,7.0,5.079999999999984,0.0,-2.25,-0.98,-0.0399999999999999,-0.35,-0.01,-0.1099999999999999,0.7,1.1100000000000003
1,6,0,1,3.0,23,11,42.0,167.64,61.23,0,3.77,2.82,0.4,0.31,0.65,0.65,0.3,2.29,16,5,31.0,180.34,65.77,0,4.65,3.99,0.46,0.27,0.52,0.58,0.7,0.69,7,6,11.0,-12.700000000000015,-4.539999999999999,-0.8800000000000003,-1.1700000000000004,-0.06,0.0399999999999999,0.13,0.07,-0.3999999999999999,1.6
0,9,0,1,3.0,24,6,34.0,185.42,83.91,1,2.98,2.23,0.42,0.39,0.57,0.82,0.1,1.33,22,6,42.0,185.42,83.91,0,1.66,1.91,0.39,0.32,0.56,0.43,0.0,2.55,2,0,-8.0,0.0,0.0,1.32,0.32,0.0299999999999999,0.07,0.0099999999999998,0.3899999999999999,0.1,-1.2199999999999998
0,6,0,1,3.0,19,3,38.0,180.34,65.77,0,2.01,3.21,0.4,0.34,0.49,0.39,2.3,1.74,20,5,31.0,177.8,65.77,0,2.95,3.02,0.33,0.31,0.51,0.47,1.7,1.31,-1,-2,7.0,2.539999999999992,0.0,-0.9400000000000004,0.1899999999999999,0.07,0.03,-0.02,-0.0799999999999999,0.5999999999999999,0.4299999999999999
1,11,0,1,3.0,16,12,34.0,193.04,113.4,0,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,9,4,42.0,180.34,92.99,0,4.82,6.68,0.56,0.0,0.5,0.62,0.0,0.0,7,8,-8.0,12.699999999999989,20.41000000000001,1.2199999999999998,-0.0299999999999993,-0.11,0.5,0.02,0.12,0.0,0.09
1,7,0,1,3.0,13,5,37.0,190.5,70.31,0,4.13,3.31,0.39,0.33,0.6,0.57,0.7,0.26,8,7,39.0,180.34,70.31,0,6.0,5.52,0.37,0.0,0.59,0.46,0.0,0.0,5,-2,-2.0,10.159999999999997,0.0,-1.87,-2.2099999999999995,0.02,0.33,0.01,0.1099999999999999,0.7,0.26
0,0,0,0,3.0,20,8,41.0,160.02,52.16,0,4.93,7.19,0.5,0.25,0.53,0.5,0.2,0.94,10,10,36.0,170.18,56.7,0,4.29,4.0,0.39,0.31,0.55,0.39,0.5,0.39,10,-2,5.0,-10.159999999999997,-4.540000000000006,0.6399999999999997,3.1900000000000004,0.1099999999999999,-0.06,-0.02,0.1099999999999999,-0.3,0.5499999999999999
0,6,0,1,3.0,23,12,35.0,172.72,70.31,1,4.92,4.26,0.41,0.5,0.62,0.55,1.0,0.24,17,5,34.0,170.18,65.77,0,3.91,2.97,0.41,0.45,0.68,0.66,0.3,4.2,6,7,1.0,2.539999999999992,4.540000000000006,1.0099999999999998,1.2899999999999996,0.0,0.0499999999999999,-0.06,-0.1099999999999999,0.7,-3.96
